,Epoch,Loss,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
0,1,56.2188021570611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9200000057805459,0.9200000037843427,0.9200000031189416,0.9200000027862411,0.9200000025866206,0.9200000022648428,0.9200000021279168,0.9200000020520984,0.9200000020039436,0.920000001970648,0.9200000019462533,0.920000001927611,0.9200000019129034,0.9200000019011657,0.9200000018934577,0.920000001891308,0.9200000018911628,0.9200000018891813,0.9200000018745901,0.9200000018624163,0.9200000018765139,0.9200000018946666,0.9200000018997287,0.9200000019020437,0.9200000019040178,0.9200000019180521,0.9200000019358063,0.9200000019571267,0.9200000019852878,0.9200000020247173,0.9200000020838688,0.9200000021824474,0.9200000023795487,0.9200000029529515,0.9200000065278866,0.9200000778636416,0.920006637087727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,5,107.2519281964314,0.8804836723671382,0.8777913977668501,0.8809398529454395,0.8789622719991036,0.8769461294019496,0.8755046616687245,0.8744644080888605,0.8737109156151543,0.8731642812224945,0.8727672787465004,0.8724780242564276,0.8722664570122606,0.8721151609318675,0.9315663650545428,0.9315504637724598,0.9315540293524813,0.9315756541663724,0.9316135025385838,0.9316655611403286,0.9317314972494933,0.931811923775475,0.9319066887639652,0.9320069204501251,0.9321022170322674,0.9322088382312905,0.93233534565546,0.9324848645597961,0.9326645241219759,0.932889672385648,0.9331940764580839,0.9336757893800988,0.9346336799687601,0.8511277779035948,0.8498170933303473,0.8529516264767686,0.8693454939708711,0.928792000364812,1.0070139813246544,1.0062032351339407,0.9739479037233547,0.9397169333464213,0.9099978493439947,0.8851966274344878,0.8640640741638609,0.8454659806367585,0.828901322836314,0.8150085937896175,0.8040220244032628,0.7937403491025272,0.7823961512835756,0.7654263773893387,0.7532081368897504,0.7583587097151221,0.7636017719428938,0.763669798719288,0.7628693938630348,0.7619437692109737,0.7622643073605816,0.7625455227887696,0.7625732782837733,0.7625688107964972,0.7625672962607216,0.7625653465604646,0.7625611910292185,0.7625567375235178,0.762550248908975,0.762529923183054,0.7624827793624953,0.7625919954284294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,10,275.2884172136407,1.0309917813630263,0.8076067941273222,0.8200793716768354,0.8080615109983847,0.7950955470324358,0.7852754378576164,0.777609774025456,0.7716456910843649,0.7670435037013111,0.7635066874616996,0.7607939093840095,0.7587183774357528,0.7571916804014158,0.8159075111849753,0.8157562254573322,0.8158030486272417,0.815992671745995,0.8162896957616521,0.8166747955567142,0.8171298686101458,0.8176438963368142,0.8182022892004608,0.8187280499580032,0.819136547473725,0.8195504832074857,0.820039384573412,0.8206248284333373,0.8213500207211971,0.8223127828424218,0.8237269512520208,0.8261678176080431,0.8311529867583601,0.7572474169821644,0.7771872846112338,0.8165378591082175,0.8954169969547515,1.0583604474793298,1.1938532114700517,1.1687695119630732,1.0950207658217221,1.0250142221718725,0.9724443805419314,0.9475530856529237,0.9540301263711738,0.9461768733853028,0.9131433735179421,0.863036745845193,0.8087955035484824,0.7659225695181748,0.7267965088364798,0.6771602275600301,0.6449776324768066,0.6591039474098983,0.670044385536175,0.6693803611128205,0.6669482822634851,0.6644267172568961,0.6651933783677523,0.665713714656336,0.6657402552547529,0.6657119070125453,0.6656924657372688,0.6656742794419911,0.6656526098366355,0.665627522566035,0.6655863208759308,0.6655011758071213,0.6653387848033412,0.6656273343959653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,15,297.5952499658584,1.364611041506952,0.8143732362836479,0.8023243150788286,0.7800264236567571,0.7585625959200418,0.7423492670658411,0.7294143997303282,0.7191486744337066,0.7111210370469115,0.704887243054559,0.7000640701132259,0.6963456134179723,0.6935937247825846,0.751637241154932,0.7513793050275205,0.7514860741771078,0.7518551732450068,0.7524317144875469,0.7531970003536018,0.7541265967286535,0.7552011311014731,0.7563831037774066,0.7575208997792366,0.7584734281070956,0.7594660044519288,0.7606217579689855,0.761978103568935,0.7636171435879603,0.7657550253889516,0.7688828156573467,0.7742805098363338,0.7851765480634874,0.7253392506527461,0.7744949854311862,0.8540203581611133,0.9658402735077776,1.12586889255899,1.2320926823358236,1.1560139236619318,1.0385434475932809,0.9515615449334172,0.9076081791851885,0.9313765533344466,1.0448836428381099,1.1004020106913213,1.0763431372394083,1.0044857315641536,0.9159450449651709,0.8490296554593657,0.7615237180730698,0.6407214221061573,0.5761174365112887,0.6045386900669111,0.6207410364016567,0.6183731185047149,0.6135112587943296,0.608847137847192,0.610064916611386,0.6107079850295877,0.6106983702497281,0.6106290135914046,0.6105780999163488,0.610533565078895,0.6104873820381778,0.6104366058161753,0.6103585706254118,0.6102187158441649,0.6099695552677962,0.6103786539142715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,20,288.0464778425154,1.7224818686953147,0.8675600291227411,0.798809836297848,0.7664293508324201,0.7390236325847962,0.7185449765607136,0.7020427876683816,0.6888069221968357,0.6783910818476357,0.6702655549671591,0.6639550985918554,0.6590733932622167,0.6554484607587712,0.713007711428259,0.7126821846769549,0.7128463936178873,0.7133656777967213,0.7141776993356314,0.7152764002121553,0.716643324295936,0.7182586602198817,0.7200647401318292,0.7218498271414636,0.7234455161997048,0.7251763605256019,0.727217946826359,0.729625892149369,0.732507339716632,0.7361686477751218,0.7413243983119341,0.7499402978749764,0.767284700247309,0.7236659440565341,0.8086799105088044,0.93426401788536,1.0578291980325445,1.1551455272812199,1.2142171176519787,1.1149928888378924,1.0087559875070429,0.9586291661598826,0.9296205875915745,0.9141276948177682,0.9822173283875292,1.034201154569696,1.0160858970569415,0.9599947910111614,0.9623155655535861,1.036850420474836,0.9428839547749978,0.6710923619208653,0.5287692739391666,0.5748430516864675,0.5958913830048391,0.5906775160057355,0.5824579980245881,0.5750151412647901,0.5766967345018323,0.5773856380772385,0.5773142108667969,0.5771893400626535,0.5770950486220292,0.5770154469030775,0.5769393089905005,0.5768608785856623,0.5767494194708294,0.5765677425308847,0.5762586561388507,0.5767452192148877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,25,279.35555821242446,2.060617356688678,0.9490997472800913,0.8027052074334716,0.7600737184228203,0.7283211099941356,0.7049403528382927,0.686016333951921,0.6707416239698044,0.6586804367775699,0.6492503315937446,0.6419134857435188,0.6362274078352722,0.6319956566847502,0.6892159525225022,0.6888502958169594,0.6890671157606668,0.6897116284113907,0.690722297416636,0.6921134587916508,0.693880551096818,0.6960112400248483,0.6984371031256854,0.7009047353624077,0.7032360010520905,0.7058451491014243,0.7089569795268351,0.7126414237692843,0.7170198966247785,0.722475727156464,0.7299095699087004,0.7420919599778895,0.7666396638132569,0.7400635348776874,0.8552056486441897,1.0107422234486252,1.1321961573706267,1.1715655352092598,1.1888040699017384,1.0726619487194178,0.9955447322548725,1.00607294086743,1.0194273827489084,1.008893935073308,1.0195874095696391,1.016494486355392,0.9747603017422224,0.9129455874587777,0.955679625041385,1.1274489317021785,1.06748668663153,0.7614606324764763,0.5128537878990496,0.5654451023576921,0.5882282562753113,0.577660380305396,0.5649140264323689,0.5539637814504103,0.5561295753400122,0.5568064786770158,0.5566509434762165,0.5564581719433734,0.5563119191450495,0.5561920165554872,0.556083272894421,0.5559766539740837,0.5558346607060892,0.5556199228467216,0.5552690751241224,0.555805574331427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,30,276.7743928194892,2.367524420002703,1.04610220864048,0.81116260002469,0.7578757630639674,0.7227402495259924,0.6973094269282182,0.6767010084291841,0.6599991755050048,0.6467865094181352,0.636446516417389,0.6283963221953085,0.6221517316181073,0.6174969287027152,0.6744796448865354,0.6740927881750444,0.6743591009492537,0.6751130584765198,0.6763000365492865,0.6779602393995017,0.6801069166607687,0.6827424380470599,0.685802198200817,0.6890157203250119,0.6922161763190355,0.6958930530786683,0.7003004854866529,0.7054985633126122,0.7116098472277188,0.7190781908136051,0.7288485260998926,0.7445604145840256,0.7762630712863404,0.7662193443498891,0.9039219021485008,1.073973119334938,1.1740217233547767,1.1489156558917457,1.126288272592039,0.9997064003706946,0.9570425505122389,1.0269422127468868,1.0789178887026458,1.0763019716177475,1.0431397620170684,0.9969714396050614,0.9535409286929092,0.8920935501801379,0.8879734992530632,1.0895908027223105,1.0789430026796134,0.8691541257985486,0.5392890784893462,0.5796182105395468,0.5959571069051507,0.5750006524397088,0.5562055022185224,0.5408069890421362,0.5434906498483455,0.544099625543009,0.5438300272181352,0.5435513648909538,0.5433427846378706,0.5431775670390545,0.5430343961420544,0.5428994578059673,0.5427288470736393,0.5424865832719449,0.5421057592007902,0.5426748041996938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,35,267.45376711728005,2.5668472128869557,1.117582923448328,0.8212443549038896,0.7584941525667119,0.7204011678435711,0.693333830477517,0.6714849018218215,0.6537539264841005,0.6397146160808341,0.6287240953007812,0.620167211407168,0.613527787166579,0.6085733662544432,0.6653873873636732,0.6649930719700465,0.6653087879446299,0.6661656622492963,0.6675206107722884,0.6694431520622293,0.6719636899430445,0.675103847884091,0.6788176780734138,0.6828431184590099,0.6870471624763361,0.691978112797743,0.6978931421602974,0.7048143432345587,0.712841594642873,0.7224670027172821,0.7345301673888999,0.75360114336914,0.792255530967006,0.7982007748210509,0.9551877482461832,1.1359527517636878,1.221281800917744,1.1525336388103107,1.104690228794715,0.982615389440993,0.9571537009484522,1.0406217304026433,1.088907282407743,1.0557324944050621,0.9999263236665539,0.9809156959648297,0.9999137518985469,0.9961203678759274,0.9102278447504055,1.0420230793992176,1.046692438279713,0.913990649733314,0.5629582885039506,0.6136781897334044,0.6153944774686945,0.5793530711369043,0.5532905645851532,0.5326179206636923,0.5358608457522493,0.5363536752089778,0.5359377673757831,0.5355525976209268,0.5352704639496663,0.5350549135212652,0.5348755982738779,0.5347120554036118,0.5345140287265271,0.5342475154593033,0.5338441649942477,0.5344349814948121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,40,259.2663940044449,2.4411156785854993,1.048389215307353,0.8270142713474143,0.7620469730166637,0.7206292416328048,0.6917078237933045,0.6687904222898808,0.6502929635916148,0.6356492536541354,0.624179192346023,0.6152497967294114,0.6083223423144759,0.6031497142305529,0.6598412418328997,0.6594503718123016,0.6598191803245699,0.6607823414581686,0.6623135628401468,0.6645166321085468,0.6674393661745769,0.6711282298653938,0.6755698633411658,0.6805291214066194,0.6859131095487415,0.6923018489428638,0.6999251706832765,0.7087222128087607,0.7186942909965585,0.7303996455409228,0.7445927265470311,0.76700691130349,0.8123303806609903,0.8315657840269516,1.0006009863828282,1.1834387771188066,1.253503054986795,1.150534861999492,1.0924101639289139,0.9927481004809651,0.9831837831006988,1.0630521544709894,1.0921871788583555,1.0178973523743797,0.9517268119071625,0.9629513813056544,1.0228339189397462,1.0541216707748475,0.8860486779976922,0.9548424305489033,0.9636137688168921,0.8937885283421549,0.5683873030732663,0.6774326276019863,0.6503605667479762,0.58956859495495,0.5544478645644038,0.527613284019861,0.5314500219694557,0.5317767252831052,0.5311777775712736,0.5306625064585249,0.5302933320616331,0.5300201531259696,0.5298007368946399,0.5296063086103958,0.5293805400033075,0.5290911521096135,0.5286696678658044,0.5292756889303444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,45,254.45660767805376,2.4065669724967163,1.0375212551749264,0.8366604028861147,0.766182673964143,0.7218644442250608,0.6914715698554251,0.6677091592040544,0.6485979562420323,0.6334737403985399,0.6216288677967614,0.6124136422079712,0.6052680829212962,0.5999305430019377,0.6565303128466191,0.6561525129078887,0.6565821401836962,0.6576644868406152,0.6593958623026174,0.6619207144635042,0.6653065178161318,0.6696322902169081,0.6749303438334736,0.6810013033542393,0.6877783766241067,0.6958371551636606,0.7053427680029659,0.7160943283546591,0.7279154018379449,0.7415537821144547,0.7577840608078349,0.7834352355384974,0.834754380607905,0.8642309512656395,1.0375725989849693,1.2133913300832353,1.2601079827107506,1.1133647684437813,1.0455635384665993,0.9746132443696067,0.9900916043934683,1.074698035637921,1.0917895251286471,1.0074197370595326,0.9812895295489438,0.9796521839050091,1.0251942339991413,1.0731634053063062,0.8889693555386443,0.9225645607610948,0.9131305768818083,0.8679354970108183,0.5568647526472639,0.7441810535381214,0.6902641970575228,0.603227080221837,0.5582864005942056,0.5246040736822586,0.5290768642426699,0.5292019734914057,0.5283930500967668,0.5277315940023667,0.5272665059841273,0.5269307475629985,0.5266682407698982,0.5264410351080134,0.5261873593966024,0.5258759963113109,0.5254390197270776,0.5260563866672884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
