,Epoch,Loss,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
0,1,23.76234304936266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9200000057805459,0.9200000037843427,0.9200000031189416,0.9200000027862411,0.9200000025866206,0.9200000024535404,0.9200000023584831,0.9200000022871901,0.92000000223174,0.92000000218738,0.9200000021510855,0.9200000021208399,0.9200000020952518,0.9200000020736283,0.9200000020588032,0.920000002054576,0.9200000020542555,0.9200000020414318,0.9200000019661257,0.9200000019212196,0.9200000019744767,0.9200000020789735,0.9200000021207806,0.9200000021510855,0.92000000218738,0.92000000223174,0.9200000022871901,0.9200000023584831,0.9200000024535404,0.9200000025866206,0.920000002786241,0.9200000031189416,0.9200000037841647,0.9200000057194138,0.9200000177850396,0.920000258530175,0.9200223915137974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,5,80.83571565106978,0.8804837043408545,0.8777913984011292,0.8809398584121654,0.8789622896884479,0.8769461603077668,0.8755047056165106,0.8744644638287079,0.8737109809791448,0.8731643534348249,0.8727673547863302,0.8724781012846469,0.8722665325902934,0.8721152338549801,0.9315664396968744,0.9315505453009438,0.9315541197379452,0.9315757643947976,0.9316139419832955,0.9316656494922193,0.9317286969806595,0.9318024616187097,0.9318865350767541,0.9319729060400811,0.9320528059912361,0.9321445147962317,0.9322586153353095,0.9323997986930261,0.9325760407296082,0.9328028601727802,0.9331136841982524,0.9336055738723182,0.9345771483713217,0.85102922468099,0.8495938285738067,0.8523665591224978,0.8671460034204385,0.917205052768952,1.012760984462326,1.0565422465017766,1.0531483454739945,1.0370576826160267,1.0174478999042584,0.9969571799275845,0.976033161250991,0.9542977939153875,0.9314239861983279,0.9086622186744364,0.8872972548222643,0.8642836187708341,0.8327650892101474,0.7778843091543299,0.7488562539055758,0.7607177221017859,0.7791582161879238,0.7819456980687517,0.7817726451119412,0.7815475549270153,0.7812877679778585,0.7810089237678379,0.7807308760304776,0.780464072165059,0.7802120201813167,0.7799725833622406,0.7797364843966615,0.7794753060847173,0.779030728491546,0.7777500832845602,0.7750437789634133,0.7802331457066619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,10,239.3728368451975,1.0309921655229843,0.8076065285195976,0.820078078690135,0.8080595415010464,0.7950933245797932,0.7852731526859329,0.7776075310179281,0.7716435666315284,0.7670415550756158,0.7635049514592642,0.7607924059885103,0.7587171160265795,0.7571906540576199,0.815906660109162,0.8157554773383834,0.8158024129199138,0.8159917037539454,0.8162867216233204,0.8166645838964384,0.8171059806864344,0.8175974982839184,0.8181225619773338,0.8186022026817396,0.818950911588201,0.8192926638765978,0.8197026963105911,0.8202093838723706,0.8208576141668203,0.8217392818809687,0.8230930694022607,0.82559306529781,0.8310141282575079,0.7583416183662502,0.7832683675189374,0.8351958981124564,0.9239613773408977,1.011718488156273,1.0776854301767487,1.1020163324296512,1.0782637719520192,1.0444017219988755,1.0114214811118338,0.9829739281711316,0.9609425013611775,0.9583279587180487,1.0961095049394831,1.0936408418612724,1.0663792477393994,1.0323926076124739,0.9816254672125672,0.8262586377350366,0.6475956639434468,0.6783799197564021,0.7292538002764548,0.7321332090058991,0.7277323096946902,0.7249403966624747,0.7225140013902016,0.7197635674555934,0.7169263762645177,0.7142870876933671,0.7119420137626208,0.7098655884575611,0.7079557098327705,0.7059895600578062,0.7032412050563166,0.6983447052558055,0.6901133222928759,0.7025802931155716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,15,292.1032018666439,1.3646119107163373,0.8143723550021366,0.8023201091344336,0.7800204065457529,0.7585558551578222,0.7423422145907795,0.7294072955484335,0.7191417208441652,0.7111143943887218,0.7048810254274565,0.7000583564210512,0.6963404736896383,0.6935892029460939,0.7516332709470904,0.7513760089665928,0.7514847830197989,0.7518572451847323,0.752430765879596,0.7531744691469183,0.7540640597215312,0.7550790276801451,0.7561861536350449,0.7572347270248405,0.758077656799417,0.7589289758222257,0.7599189194910221,0.7611168671266063,0.7625891738814634,0.764493383046945,0.7672746652884694,0.7722703603858944,0.7830369149785841,0.7240109813060344,0.7810192970706419,0.8910552057700628,1.0575028064220606,1.1485410158251228,1.0765089068496778,1.0402652253533713,0.9934906046700295,0.9506029248718733,0.9152237962388884,0.8864877048573481,0.862991912294285,0.8470603799976476,1.066221418747912,1.1153286839508934,1.1124194521318824,1.102349218928434,1.0878368555818354,0.9386082792145309,0.6575030667745413,0.7014629158993021,0.7609073386461164,0.7433980169228843,0.7295189371175046,0.7231363513364022,0.7173988758374465,0.7103388329396704,0.7028380861049267,0.6958057642306256,0.6895277517526188,0.6839195722461289,0.6786750526365191,0.6733842425494488,0.6664082246011711,0.6565396244859918,0.642607186974115,0.6603165819703318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,20,300.4337238502026,1.72248363293592,0.8675587162885829,0.7988022194418628,0.7664188407514722,0.7390119487495254,0.7185326766230982,0.7020302883542042,0.6887945554171916,0.6783791035024274,0.6702541451544166,0.6639443785681121,0.6590634715780745,0.6554394005998906,0.7129993786749527,0.7126748114048301,0.7128432267846833,0.7133728332991508,0.7141895594716475,0.7152621928357356,0.7165710264315253,0.718092057507394,0.719779329198273,0.721426737019321,0.7228496190208095,0.7243277693317722,0.7260333951309769,0.7281258440786298,0.730703850990553,0.7340035631363068,0.73864777005915,0.7465702208210406,0.7630611853181769,0.7181968431523228,0.8055849709481977,0.967234538313686,1.2043463932063132,1.3189373969612455,1.1249745723167195,1.0260655361992277,0.9609202024071466,0.9142128342564375,0.881350610923616,0.8580401755681081,0.8407467674199446,0.8218657486411701,1.018832425592656,1.0744350283872686,1.083461017288063,1.0908549568816748,1.1025628292278373,0.9693632792467409,0.6944933466549948,0.7869550589497738,0.8430230749453383,0.7880573037801077,0.7613611709011424,0.7523525070450141,0.7433127908438361,0.7313935540045448,0.7185624140294558,0.706420859487931,0.6953941537031356,0.6852872978554382,0.6754738027574048,0.6654246950481241,0.6519824485119426,0.6350929788959082,0.6144995518423558,0.6364123562772938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,25,296.37907173896537,2.0606208550540464,0.9490987906872977,0.8026945295758698,0.7600591415466694,0.7283049218197617,0.704923190092173,0.6859987545002353,0.6707240811239632,0.6586632684767196,0.6492337752227744,0.6418976978903332,0.6362125233307001,0.6319817276490146,0.6892026835821887,0.688837683069804,0.6890599155674613,0.6897218371616484,0.6907513481821862,0.6921239290898507,0.6938327220017891,0.6958516500438078,0.6981246305073383,0.7004040430386371,0.7024843556423982,0.7046919893512471,0.7072280990102708,0.7103627123456782,0.7142183052639964,0.7191664028253449,0.7261903896579252,0.7381256004275786,0.7622270971003386,0.733366731899803,0.8381835215700338,1.0040254956753598,1.2380893122185628,1.2993876270718703,1.029928311632498,0.947848364980278,0.933346160545806,0.9251024962148738,0.9131378067809941,0.8999712697296528,0.8884403817569165,0.8842446326427159,1.036501674627328,1.056964627725262,1.0594600975194486,1.0732993172254026,1.1025978224389954,0.9852771249836231,0.7132262499139942,0.8616204080548533,0.9321966589776556,0.8539326932274411,0.8162868003542882,0.8056536026411382,0.7935707388169727,0.777082697442623,0.7591295083920099,0.7418510461706735,0.7257457617490644,0.7104879331897475,0.6950903249554998,0.678803271444867,0.6560306674925781,0.6284480811536695,0.5981919122091282,0.6246356606261294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,30,287.1328611936037,2.3675307322817667,1.046102767579268,0.8111495859012956,0.7578578101007412,0.7227202312794204,0.6972880198554223,0.6766788847008074,0.659976891662308,0.6467644680100267,0.6364250057629193,0.6283755381952962,0.6221318429766913,0.6174779731060375,0.6744611033689597,0.6740740187149215,0.6743454240481446,0.6751215764979431,0.6763410139282725,0.6779882610999408,0.6800737118016117,0.6825705493772652,0.6854183925243692,0.6883446577197041,0.6911402080562296,0.6941720271878016,0.6976725052814776,0.7020331392612646,0.7073949901050401,0.714250774198683,0.7238820078081154,0.7398977712793348,0.771496844355505,0.7584639775944986,0.8792793685239706,1.0495340253316867,1.2887342718977493,1.3179989437750594,0.9877135047916462,0.9173265468143813,0.9426418081624447,0.9622332195998925,0.9644082599267692,0.9585614892896698,0.955570579383507,0.9886379525548846,1.109745794241787,1.0661894043558735,1.046164101473012,1.0561456154385913,1.092445515636895,0.9783660734199231,0.690285509831719,0.893994646022173,0.9872932214908396,0.9244076452028267,0.889020641981083,0.8779225164528076,0.8651220141755731,0.8469831775437295,0.826538702164152,0.8060909687969536,0.7860673026142251,0.7660031495613016,0.7446435997877744,0.7206099395168485,0.6847494423975773,0.6392585733464237,0.5909134313012363,0.6246451557955212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,35,274.6670128233336,2.5668185733879842,1.1175677693681088,0.821228719129155,0.7584735072317486,0.7203778639464868,0.6933085824543731,0.6714585198658521,0.6537270658851452,0.6396877297458878,0.628697520711659,0.6201411964684358,0.6135025520460256,0.60854894153871,0.6653629717435526,0.6649669647878943,0.6652858003103712,0.6661669186417218,0.6675663161091451,0.6694778629305831,0.6719332260683565,0.6749068934675246,0.6783427054240915,0.6819619172768439,0.6855708064858056,0.6895797257874577,0.6942622463186146,0.7001077459837821,0.7072208394276649,0.7161269532974303,0.7282794395394875,0.7480478454680218,0.7870488563773856,0.7897565721931092,0.9203359274715166,1.0762317919347035,1.3035210634396368,1.2992541649641494,0.9459398517053736,0.9121061681174644,0.9670657323016467,0.998559276344688,1.0040460981342942,0.9976305036724604,0.9914964208695424,1.0208877124253375,1.0849279870451316,1.0126657697342956,0.9870859196423885,0.9980301105084317,1.0338007914053304,0.8928659996527261,0.5583916214675405,0.8210885022819313,0.9285246840047502,0.9570689486316029,0.9626586020645509,0.9530604205977178,0.9425055026899564,0.9272438357693653,0.9094072942671848,0.8909866206480886,0.8719517761911365,0.8513601476412778,0.8275094670991253,0.7977315886079379,0.7486850776700318,0.6776813781690441,0.5949205439304274,0.6424189623974909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,40,262.86225733540965,2.44108799670373,1.0483680066283487,0.8269956706154934,0.7620236824223815,0.7206027276617768,0.6916787742116215,0.6687597230486041,0.6502613290661171,0.6356171722788081,0.6241470563330342,0.6152179242635137,0.6082910230719525,0.6031189790843813,0.6598099355888509,0.6594152160979183,0.6597830276093315,0.6607683376437525,0.6623505496323441,0.6645324683154429,0.6673730643015585,0.6708513055891882,0.6749268398636266,0.6793338664004526,0.6839108912026319,0.6891110664175245,0.6952389887313233,0.7028083668642259,0.7118223128132165,0.7227610279429848,0.7372130054394553,0.7605850082032392,0.8077243778035236,0.827265561515206,0.9621300286605958,1.0961643071176892,1.3147765298902798,1.2923668040736358,0.9551701192784366,0.9640588885533837,1.0255861664213592,1.049195143165795,1.0461551536189164,1.0328358509108304,1.019724073871783,1.0399921440828177,1.0568996258579224,0.9674596266326771,0.9424798454486939,0.9558291142197292,0.9905087899757057,0.8393385969146102,0.49138186950726265,0.7854149351146529,0.9031511733653307,0.9975721395182737,1.0330279532649302,1.0268798205685978,1.0198513912941605,1.009242067459245,0.9967405856880476,0.9837158845352527,0.9694996488709484,0.9525915649151425,0.9308100002665213,0.9001653705672849,0.8441124985424606,0.7498565058241223,0.6185419113747465,0.6884118074239614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,45,255.76834730437417,2.406558580734728,1.0375090538515142,0.8366403791147986,0.7661566875678203,0.7218344952935998,0.6914383493100258,0.6676736153349371,0.6485608683019776,0.6334356362676172,0.6215902008155999,0.6123748159938341,0.6052294682436787,0.5998921804294672,0.6564906327021919,0.6561060329399626,0.6565279103908923,0.6576250314438573,0.6594061618280784,0.6618846072238578,0.6651582409805148,0.669217480353159,0.6740544099483614,0.6794314612674434,0.6852228355611906,0.6918981550631472,0.6997321101654109,0.7091457374826816,0.7200082858330974,0.7327268581181872,0.7491642843020816,0.7761845500557151,0.8317344591017006,0.8659688950698582,0.9951889405665416,1.095225177613174,1.2988362233503912,1.2527712084262035,0.9502758750860985,1.019961319848324,1.0837224678378286,1.0882970292115277,1.063428771682538,1.0318520287993367,1.0002941814529436,0.9826328591263858,0.9733096632025934,0.9428070944593814,0.9354333420085451,0.9336141544576841,0.9586217959421983,0.8256018719224801,0.5154838361746744,0.7932969541959372,0.9071077338251502,1.0373515224639622,1.0911700637056523,1.0884548934090768,1.0843916027575697,1.0781505300452945,1.071132206746192,1.0640990269847381,1.0558771440473569,1.044633822250543,1.0280689967449383,1.001803862950067,0.9489714967859408,0.8490318018305852,0.6859332304205571,0.782051202408819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
