,Epoch,Loss,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
0,1,7.920781016454207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9200000057805459,0.9200000037843427,0.9200000031190206,0.9200000027901363,0.9200000026285706,0.9200000025891117,0.9200000025865068,0.9200000025514932,0.9200000023344472,0.92000000218738,0.9200000024215829,0.9200000030375314,0.920000003783809,0.9200000057194138,0.9200000177850396,0.920000258530175,0.9200223915137974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,5,9.540390552948434,1.0,1.0,1.0,1.0,1.0,1.0,0.9563627495190247,0.956361172136332,0.95636101198523,0.9563609789535069,0.9563609691284658,0.9563609655034003,0.9563609639566026,0.9563609632239145,0.9563609628438194,1.0028515918138592,1.00288715944741,1.0029796948097942,1.0031737836844306,1.0035208173700965,1.0040865469540539,1.0049786929822306,1.0064908864290132,1.0097654951610537,0.9676059415008508,0.9941904530580851,1.0280605465583794,1.0327183001680913,1.01123760398077,0.9707756599805824,0.9305413672231395,0.9036062796085355,0.8884927497825954,0.9421373414275613,0.9397769527435756,0.9385524994465975,0.9383135939693472,0.9393391642142387,0.9420906309045476,0.9475011064551122,0.9587219763027895,0.9909216662753936,0.9549218917624982,1.0451790124814082,1.0131701932326016,0.9711911716003011,0.9408761419039671,0.9254136492146573,0.909859689758394,0.8762244623371653,0.7885612613501221,0.7260787023822285,0.7403911944975168,0.7671266851066998,0.7720646707744058,0.772656252170658,0.7727150923169789,0.7710850488270939,0.7760641635628025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,10,8.224413773052962,0.8136107145073999,0.7989245243941682,0.9600535150254359,0.9704762856683089,0.976830719767463,0.9887892335614551,0.9585766409410023,0.9703234200354172,0.9800948575295004,0.9894726732211634,0.9977061115021766,1.0015851812182759,1.039529562711421,1.0306181696445385,0.9773976301723226,0.9883446851548786,0.9748627672361001,0.9663433835627544,0.958817966132093,0.9520787700178287,0.9453246017637091,0.9376538006392908,0.9315102770035126,0.9351878813953433,0.9107552479493611,0.9751657661172748,1.055434748715282,1.0734155945106136,1.0673690052223794,1.0711384331189475,1.0713457007901641,1.0234314038471575,0.9498583831892172,0.9646586564862581,0.9471532841301223,0.9386572930481203,0.9326020712109873,0.927905131409716,0.9236410484519922,0.9208210204163607,0.9303125956511745,0.9993804098440313,1.0335763545187906,1.1634755837633977,1.0941179910595773,1.035427680088599,1.0088760313696385,0.9982894858291308,0.9899829031339474,0.9617836347597872,0.7693559804558612,0.590670807237309,0.6412966920521596,0.7084118878020482,0.7217904786084505,0.7240719223820141,0.720382356007595,0.7039445344255851,0.7299660211242601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,15,2.5489254616696444,0.751346701198486,0.7468802635659143,0.8739370492705661,0.8901915703912201,0.9009119856550744,0.920479625687184,0.9000298284100295,0.9188331471594383,0.9299124031738376,0.9330774333955142,0.9339428666931243,0.9454511023072817,1.0390859971327975,1.0678049494749995,1.0128504342745133,1.0235431267151014,1.018337780758216,1.0148728724135816,1.009138212630236,1.005350079682893,1.00412974660681,1.0015827539833662,0.9976186230095112,1.0014854102802073,0.9823215421130501,0.9815488615680007,0.9507409188180581,0.9276670608170485,0.917243149979616,0.9702833179814754,1.0967665341090307,1.123993170351176,1.0482596908457733,1.0435180964034316,1.0154617146751965,1.0037067329673777,0.9936088056421798,0.9831506831579295,0.9690909240226925,0.9471982665230737,0.9288016844348275,0.9846400828198428,0.9772021703928694,1.071344604659726,0.9774631585323477,0.9350370926174563,0.9490380783336404,0.9613563939068752,0.9797383833817612,1.0219263737104494,0.8060984010996288,0.5222174978651715,0.6192952963583651,0.72180041529684,0.7417532442028172,0.7438375503684257,0.729869937318501,0.6856018499116786,0.7375347478469454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,20,1.5137562471983381,0.854296989402813,0.8345109056399584,0.9202695863381563,0.9739340706294863,1.0069106757542794,1.0430780592855822,1.0326607522088087,1.0508997053829898,1.0544328491284567,1.0380751159160904,0.9992900272117011,0.9613650538812811,1.0084437417789014,1.0205639879188708,0.9619476568322235,0.9777650517159159,0.9828078591981808,0.9870371247442781,0.9867350967758097,0.9935593066269905,1.0122006606159943,1.0313048210260656,1.046062382978796,1.0556401532315751,1.042863261778411,1.0118868712246458,0.9456433837731312,0.9064975458301963,0.8581956907839466,0.8587876728125015,1.0052421929508861,1.1048312288202529,1.0580133987720644,1.057532801096715,1.0300529181814355,1.020919512999527,1.0121876566184598,1.0027895858163227,0.9903158394734144,0.9730090350734123,0.9573609305900389,1.0180594186145053,0.9952418217894586,1.0566558305375047,0.9469335947805865,0.921555539643537,0.963863654819237,0.9863020916145593,1.016112941519975,1.094876314270538,0.8612983770371945,0.49933562379413127,0.6379072713692611,0.7741782736880433,0.8007524307112638,0.80172470262864,0.7751742229193217,0.6967007046000508,0.7767920912641876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,25,0.8439900029591014,1.0226969384004414,0.8689895781136223,0.9417143059595153,0.9876988014201801,0.9929653133504595,1.027241208043674,1.0223175284587156,1.0349319645456054,1.027594678564398,1.0101286619163807,0.9752551733581398,0.9277438711818071,0.9530273903520077,0.9729834868021793,0.9364643980193711,0.9594768068617304,0.966729347206529,0.9730464374842256,0.9737446459948738,0.9834954658678646,1.0105693118343233,1.0371808907608797,1.0520152060788224,1.0490960909896432,1.0241233479445113,0.9686701807655177,0.9890425631475832,1.0255988276991663,0.9743201070705105,0.8826701461123382,0.9225422769150126,1.0547482572483888,1.033406101122076,1.0400092926386886,1.015230724555212,1.0091188519678402,1.002048992918255,0.9946558491999483,0.985296232432508,0.9768330558705239,0.9780489883720763,1.0495282707695965,1.0208139964217051,1.0607576090385131,0.9478732442390009,0.9406654808891152,0.999191910085405,1.022172940980476,1.053129114479406,1.1517542580585203,0.9125716403725366,0.5052438479233164,0.6785165459014364,0.844740066838134,0.8786456256415932,0.8810003721123206,0.8481476245307699,0.7412225342337537,0.8470712714594364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,30,0.17084184060178936,1.1618782205004174,0.8784490414418069,0.9485123778860703,0.9805447155603798,0.9585892617296718,0.9901115967546461,0.9915178227278445,1.0049761220446232,1.0007096811667853,1.0071783983850906,1.01409166376115,0.9882045662942077,0.9967444978219967,1.0080479977274144,0.9805893272973008,0.9990510269980643,0.9987717560940279,0.9997628580850074,0.9939212125074122,0.9953987159354389,1.0151986085446703,1.0332488414666936,1.0368212903774077,1.017264139312061,0.9811511881683385,0.9034036397668895,0.9851718681024035,1.0916034768820426,1.0761160729182424,0.9709987534275285,0.9023017099487186,1.0260421560407047,1.0174065376413706,1.0280893891204241,1.0048858115540913,1.0005155873933218,0.9943640234636449,0.9882279067440297,0.9808009811434881,0.9775741810676949,0.983472874567244,1.055653689568734,1.0153025024352877,1.0432491404038828,0.9367708853422936,0.941008351683498,0.99862073620985,1.0046531684054423,1.0128995393370974,1.1304419746647854,0.9314095732160601,0.5301782752737774,0.7259448917400103,0.911939625923859,0.9507590530585638,0.9566647096620655,0.9284568942666702,0.8173264204777904,0.9430302627755099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,35,0.2980032786918047,1.24914187175508,0.8972709618913131,0.9556619184413165,0.9778083806437299,0.9387598937069018,0.9686402358710924,0.9739786038569999,0.9872739486753263,0.9841840270568252,1.0051456442913276,1.0397273975027608,1.0292357315816654,1.0251908667841334,1.028643340643462,1.0065391460003132,1.0216275237455184,1.0163435273175083,1.0142320924688988,1.0038037855183959,0.997428737079798,1.0094787025889964,1.018068151316394,1.0115607847764387,0.9812362456367189,0.9539546936320188,0.898017823720673,0.9591812130698384,1.0873125550003662,1.1038164464504487,1.0278869986729329,0.9077448684357223,1.0102160443451578,1.006281101741737,1.0194603152952664,0.9974247781796738,0.994261743194021,0.9894384800597578,0.9850577663173141,0.9790990829065414,0.9789470863332453,0.984978663024338,1.0545719648620762,1.0038356162166389,1.0264505665048769,0.9319135191786724,0.9439542403130126,0.9937209959434539,0.9822413271794377,0.9671864686335974,1.0971964919526467,0.9384086257561995,0.5527781269439773,0.7657869734219022,0.9643104380829028,1.0048732953168982,1.0133793004787504,0.9932476012721122,0.8963065496366234,1.0345886625791505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,40,0.11641974657934549,1.3040068016204875,0.9293820782985803,0.967139850826969,0.981792258330276,0.9323040275042431,0.9601693995526602,0.9654960514545173,0.9729549468260525,0.9613716451543346,0.9775081497990823,1.018323855448113,1.0149788943024123,1.0003054052674674,1.002402983788375,0.9897890688174777,1.0070502921550497,1.0027620277382345,1.0043985438937495,0.995091038889902,0.9877625924066605,0.997612065763375,1.0010832391357996,0.9895980183552104,0.9583775595017942,0.9635682563185942,0.9703856505602633,0.9484830661589352,1.046515521463929,1.0803298462963424,1.0470154165423424,0.9212631077261444,1.003044092066582,0.998929693466066,1.013330558175848,0.9920959459603839,0.9898585379105377,0.9870277368824514,0.9854806268851037,0.9811382004113018,0.9836333965174477,0.9888554915218103,1.0568694644875964,1.001067106501231,1.022412955386245,0.9416944660169304,0.9589885143016557,0.998691422772017,0.9741036189866835,0.9432382715164359,1.0781236109947188,0.9447253718541174,0.5682809151943823,0.794846875994002,1.00145937283584,1.0415770429808298,1.0509738136982534,1.0368342891486566,0.9544808348424569,1.0975046860394344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,45,0.03542223565191158,1.339695920073407,0.9740001765611509,0.9890260940943496,1.002478136366758,0.9525507892271322,0.9795324528478173,0.9837082244226337,0.9871284271991076,0.9701184556691965,0.9826286955704396,1.0251678465566778,1.0233611477897093,0.9985614197758647,0.9925258012298486,0.9808310285657564,0.998318082512309,0.9952522435795761,1.0020223598625697,0.9948570841823658,0.9873694199277454,0.9960465717197734,0.9969894370217938,0.9842581072323504,0.9582323130150928,0.9924621960634317,1.051575561862497,0.959740246757781,1.0113599084531655,1.0479609953699824,1.0507478211286674,0.9392584566845009,1.0031778770636084,0.9960554149835732,1.0106757764379015,0.9898928931739194,0.9883305111261446,0.9871335910315323,0.987892285662133,0.9849689824849203,0.9898819501910434,0.9934851324501103,1.0604509139094818,1.0031052503379103,1.0254642756721697,0.956843692275192,0.9772987050556267,1.0082671186070336,0.975570891521723,0.9349899446215431,1.0694623072655287,0.950713523043545,0.5768737341971144,0.8146329316714457,1.0263358822146764,1.0649028616363583,1.0742941757326192,1.0638728790623926,0.9912779281585231,1.13338796193328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
